course_id,Title,Overall_Rating,Topic,Instructor,Video_Duration_Hr,Is Paid,Price
7352,Music Production Fundamentals: Make Beats Like The Weeknd,5,Music Production,Kia Orion,5,YES,128.98
7353,15 Essential Revenue Streams for Music Artists,4.2,Music Marketing,"Sam Mollaei, Esq.",1.5,YES,128.98
7354,"How to grab attention in INTERVIEWs, MEETINGs, PRESENTATIONs",4.7,Communication Skills,Harish Walavalkar,0.516666666666666,YES,29.98
7355,Eviews Basics (Importing and Estimating Data),4,Econometrics,Wali Ullah,1,YES,29.98
7356,Learn to Meditate On Your Own -  in 30 Minutes,5,Unknown,Kirk Lautensleger,1,YES,104.98
7357,How to Build Passive Income Online,0,Online Business,Code gurus by Catalin,0.683333333333333,YES,68.98
7358,[TDD] Learn Test Driven Development with React Native,4.4,Unknown,Teddy Morin,4,YES,118.98
7359,Travel Hacking for Beginners,1,Travel Hacking,Wilko Van De Kamp,1,YES,108.98
7360,Content marketing hacks for busy entrepreneurs,4.7,Unknown,Kenz Soliman,1,YES,128.98
7361,A Complete Pet Training Masterclass: Accredited Certificate,4.6,Pet Training,"Prof. Krishna N. Sharma, Ph.D.",1.5,YES,128.98
7362,Principles of Marketing,5,Marketing Strategy,SHAZAR KHAN,0.6,YES,34.98
7363,Essential Real Estate Modeling in Excel,4.6,Real Estate,Asen Gyczew,3,YES,108.98
7364,Create a YouTube Thumbnail in Inkscape,5,Inkscape,Dan Webb,1,YES,59.98
7365,BestYou. Weight Loss and Life Improvement,5,Weight Loss,Dayna Arsenault HealthBrain.co,3,YES,40.98
7366,Mastering Microsoft Excel - Essential Training for all,4.6,Excel,Navin Soneja,3.5,YES,108.98
7367,Internal Audit: A Guide for Management,4.3,Internal Auditing,Vladimirs Karols,1,YES,40.98
7368,Digital Speaking skills for UK businesses,5,Presentation Skills,Patricia Seabright,1,YES,40.98
7369,Unreal Engine Game Environment design MasterClass,4.5,Unreal Engine,Nabil Kechiche,45,YES,88.98
7370,Learn Semi Classical Dance For Beginners,4.4,Choreography,Ankita Raghav,1.5,YES,29.98
7371,"O Level Physics - Moments, Pressure, Energy, Work and Power",0,Physics,Emily Wong,2,YES,98.98
7372,Professional Excel VBA,0,Excel VBA,Samuel Osei-Tutu,10,YES,88.98
7373,Media Mastery,4.9,Marketing Strategy,Kale Brock,1.5,YES,29.98
7374,DIY Farmhouse Table | How To Refinish Your Dining Table,4.4,Unknown,Home & Havenly,0.733333333333333,YES,108.98
7375,How to create an awesome demo video in Keynote,4.8,Apple Keynote,Miguel Hernandez,9.5,YES,138.98
7376,Learn Advanced Video Editing from Scratch with FILMORA X,4,Video Editing,Md. Ashikur Rahman,1,YES,29.98
7377,3D Virtual Tour and Real Estate Photography Business Course,4.5,Real Estate Photography,David Edgerton,2.5,YES,29.98
7378,Learn to Sail: The Basics,4.2,Sailing,Rob MacLeod,2.5,YES,29.98
7379,Uncovering Happiness Symposium with Elisha Goldstein,4.5,Unknown,Elisha Goldstein,13,YES,108.98
7380,Brilliant Customer Service: How to Impress your Customers!,4.5,Customer Service,Lecturio GmbH,1.5,YES,29.98
7381,MAC OS IT Technical Support Level 1 Interview Prep,5,IT Support,Motasim Ibrahim,0,YES,29.98
7382,Build an Amazon Affiliate E-Commerce Store from Scratch,4.2,Amazon Affiliate Marketing,YouAccel Training,5,YES,44.98
7383,Understanding Child caregiving,0,Caregiving,Edidiong Ishola,0.633333333333333,YES,29.98
7384,Email Marketing Tips,5,Email Marketing,Maria Papadouri,1.5,YES,128.98
7385,Dart and Flutter  bootcamp - learn coding by doing,0,Google Flutter,Abdulaziz Alshamran,5.5,YES,29.98
7386,2021 Test of Essential Academic Skills TEAS,5,Nursing,SMARTER ACADEMY,0,YES,128.98
7387,How Do I Fight a DUI charge? Attorneys and Lawyers in Canada,4.9,Law,Stephen R. Biss,2.5,YES,108.98
7388,The Secrets of Untold Memory to enhance it 10 times in 8 min,4.7,Memory Management,Arvind Kumar,0.583333333333333,YES,29.98
7389,Learn Manual Mode Photography Through Musical Comedy!,0,Photography,Alexa Machado,2,YES,44.98
7390,Macro Watch: Fourth Quarter 2013,5,Economics,Richard Duncan,1,YES,59.98
7391,Seven Days Chakra Series,0,Unknown,Ida Heggeland,7,YES,78.98
7392,Healthier Family Relationships,0,Early Childhood Education,Lydie Paul Leveille,1.5,YES,29.98
7393,Dog Training - Stop Dog Attacks - Easy Dog Training Methods,4.6,Dog Training,Sharon Bolt,1,YES,128.98
7394,CMA Part 1 - Section C: Performance Management,0,Accounting,Charles Manih,2.5,YES,108.98
7395,How to Prepare Your Taxes,4.5,Tax Preparation,"John Crowder, EA",2,YES,59.98
7396,How to Write a Book in 30 Days (Nonfiction),4.4,Writing,Emilie Pelletier,0.5,YES,78.98
7397,Adam and Eve were naked. Why? The jaw-dropping meaning,4.1,Spirituality,Sam Kneller,0.6,YES,29.98
7398,Digital Product Management - Build effective DigitalProducts,4,Product Management,Institute of Product Leadership,4.5,YES,59.98
7399,"Beginner Full Stack Web Development: HTML, CSS, React & Node",4.4,Full Stack Web Development,Mark Wahlbeck,31.5,YES,128.98
7400,Advanced Level Psychology - ACCREDITED CERTIFICATE,4.4,Psychology,"Elmira Strange, MPhil, Dip",4,YES,148.98
7401,All you need to know about DIgital Dentistry- part II,0,Dentistry,CEREC Asia,1,YES,40.98
7402,Paul and His Letter to the Galatians,4.8,Christianity,N.T. Wright,4.5,YES,88.98
7403,Character Concept Art & Design in Photoshop 2020,3.9,Concept Art,Digital Art HQ School,17.5,YES,88.98
7404,Data Analysis with Libre Office Calc,0,Data Analysis,Darrin Thomas,7.5,YES,29.98
7405,The Ultimate Public Speaking Guide Using Psychology,5,Public Speaking,The Success Bistro,0.5,YES,29.98
7406,"Ethics and Integrity, all about Deception and Dishonesty !",4.4,Ethics,Sivakami S ; MBA ; Ph.D (ongoing),3.5,YES,98.98
7407,CBT Cognitive Behavioral therapy Life Coach Certification,4.1,CBT,Amer Taha- courseyo,9.5,YES,78.98
7408,Instagram Marketing Course to Promote Your Business,4.4,Instagram Marketing,Bizools Academy,1.5,YES,118.98
7409,Premiere Pro CC for Beginners: Video Editing in Premiere,4.7,Adobe Premiere,Phil Ebiner,11,YES,108.98
7410,Complete Guide to Build IOT Things from Scratch to Market,4.1,Internet Of Things,Junaid Ahmed,5,YES,128.98
7411,C_THR12_67 || SAP HCM with ERP 6.0 EHP7 || Certification MCQ,0,SAP Certified Application Associate - SAP ERP,Rohit Redhu,0,YES,40.98
7412,Rockstar Teacher Training,4.6,Unknown,Sadie Nardini,19.5,YES,108.98
7413,Cryptocurrency Investment Course 2021: Fund your Retirement!,4.6,Cryptocurrency,Suppoman â„¢,12.5,YES,128.98
7414,How to be an Expert in Piping Components for Oil&Gas Career,4.4,Oil and Gas Industry,Varun Patel,3.5,YES,138.98
7415,Brow mapping - The Simple Guide,4.9,Beauty,Charlie Corkill Boonzaaier,0.533333333333333,YES,98.98
7416,"Veterans Affairs, VA Disability, VA eBenefit Eligibility",4.9,Medical Billing,Darryl Diptee,2.5,YES,59.98
7417,The Self-Sufficient Singer: Vocal Foundations,3.8,Singing,Gabriel Wernick,2.5,YES,108.98
7418,Chat Rooms And Online Safety Course (Beginner To Advanced),5,Online Presence,Aryan Agrawal,1,YES,29.98
7419,Profit From Your Music: How to Grow Your Streams on Spotify,5,Music Business,Joel Kern,1,YES,29.98
7420,Yoga Foundations for 55+,0,Unknown,Erin Landsee,5,YES,29.98
7421,Professional Fire Cupping Therapy Diploma Course Certificate,4.5,Cupping Therapy,Manik Miah,2,YES,128.98
7422,Culture | How to Make Team Decisions,4.4,Company Culture,Learoy Tonight,0.3,YES,40.98
7423,Animate Character's Face Using Illustrator & After Effects,5,Character Animation,Yuliya Osyka,1.5,YES,98.98
7424,Learn Blender 3D Modeling for Unity Video Game Development,4.7,Blender,Billy McDaniel,11.5,YES,55.98
7425,Master Real Estate and Property Management,4.4,Property Management,Harriet Payne,1.5,YES,108.98
7426,NeuroMarketing : Understand Your Sub Conscious,5,Neuromarketing,Gaurav Tatwawadi,0.733333333333333,YES,29.98
7427,Amazon Rekognition Development: A Complete Guide,4.8,AWS Rekognition,Dhiman Halder,2.5,YES,29.98
7428,Empowered Empath Alchemy,0,Spiritual Healing,Tara Raymundo,2,YES,108.98
7429,Setup Google Analytics Enhanced Ecommerce for WooCommerce,4.9,Google Analytics,Vladislavs Celitans,2,YES,40.98
7430,Hospitality marketing: Help hotels get more direct bookings,3.6,Hotel Management,Jeremiah Magone,5.5,YES,40.98
7431,How To Rock Climb,4.9,Climbing,Steven Yi,2.5,YES,29.98
7432,Fire Up Creativity in Your Child,4.3,Creativity,Libby Seery Founder of Renaissance Life Therapies,3,YES,148.98
7433,"French for you, Grammar A1-A2 and beyond",0,French Language,Michel Cioffi,5,YES,78.98
7434,Sound Design with Sylenth,4.8,Sylenth,Dylan Bowes,8,YES,29.98
7435,Mind Your MojoÂ©,5,Stress Management,Angela Smith,0.716666666666666,YES,78.98
7436,Unreal Engine Quick Start from Scratch,4.9,Unreal Engine,Genesis Emmanuel Gonzales,2,YES,128.98
7437,Become a fashion buyer - learn the essentials,4.2,Fashion,Diane C,3,YES,59.98
7438,"Health, Safety and Environment in Construction",4.6,Workplace Health and Safety,Tarig Ahmed,2,YES,49.98
7439,Commercial Credit Analysis,4.4,Credit Analysis,Starweaver Team,7.5,YES,34.98
7440,New SAT Reading 800: Guaranteed Results,4.4,SAT,Philip Lee,3,YES,44.98
7441,"Ultimate Ableton Live 10, COMPLETE: Parts 4, 5, and 6",4.7,Ableton Live,Jason Allen,7.5,YES,98.98
7442,Machine Learning & Data Science Introduction Course,5,Machine Learning,Lucas AI,12,YES,44.98
7443,Everyday Nutrition: Achieve Life-Long Health and Wellbeing,5,Unknown,Move it or Lose it!,1.5,YES,34.98
7444,"SAT &  ACT GRAMMAR ""The Perfect Score""",5,English Grammar,Mark Lee,8.5,YES,34.98
7445,Millionaire University,4.7,Personal Finance,Craig Beck,1,YES,128.98
7446,How to make friends and create better social circles.,4.7,Personal Networking,TJ Guttormsen,3,YES,138.98
7447,Be Stress Proof and Master the Art of Enhanced Productivity,4.8,Unknown,Priyatrisha Mitra,2.5,YES,40.98
7448,Anthropology of Religion,4.9,Anthropology,Vivian Asimos,2,YES,34.98
7449,Christmas Carols for Violin: The 12 Days of Christmas,4.7,Violin,Henriette de Vrijer,1,YES,29.98
7450,Rank #1 In Google | Search Engine Optimisation MASTERCLASS,4.7,SEO,Sam Dey,1.5,YES,128.98
7451,LTE Drop Call - RF Optimization Huawei,0,LTE 4G,Smart Telecom Education,2.5,YES,128.98
7452,Salesforce Platform App Builder Practical Tests - 100% PASS,4.5,Salesforce Certified Platform App Builder,Chen Chen,0,YES,29.98
7453,The Complete QlikView Boot Camp,4.5,Qlikview,Paul Scotchford,15.5,YES,128.98
7454,Pretty You,0,Beauty,Noor amri,1,YES,29.98
7455,How to create an interior design mood board and design board,0,Unknown,Agnes Czedula,2,YES,88.98
7456,Master IELTS Academic Writing,4.6,IELTS,Yasser Youssef,1.5,YES,59.98
7457,Learn To Play The Drums Without A Drum Kit,4.5,Drums,Billy Baker,2,YES,34.98
7458,Start Your Photography Business - The Complete Course,4.7,Photography Business,Phil Ebiner,5.5,YES,108.98
7459,Master Surreal Portrait Retouching with Photoshop.,5,Photoshop Retouching,Ismail Taibi,3,YES,128.98
7460,SWIFT Message Types - MT and MX ISO 20022 - An Overview,4.3,Payments,"Anwesha Sengupta, CITF, CAIIB",2,YES,29.98
7461,INTRO TO CRYPTOCURRENCY AND TAXES,0,Cryptocurrency,COMV Productions,1.5,YES,78.98
7462,Apache Kafka Series - Confluent Schema Registry & REST Proxy,4.8,Apache Kafka,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer",4.5,YES,138.98
7463,Creo 2.0 SheetMetal design,0,Sheet Metal,Krishnamurthy Ananthasayana,6.5,YES,29.98
7464,The Procreate 4.1 Super Course,4.5,Procreate Digital Illustration App,Austin Batchelor,6,YES,128.98
7465,13 Linkedin Lead Generation Hacks,3.2,LinkedIn,Louis Lakatos,1,YES,128.98
7466,"Copyright Myths â€“ Public Domain, Fair Use, Creative Commons",4.4,Intellectual Property,Logan Susnick,1,YES,29.98
7467,"Python for Data Structures, Algorithms, and Interviews!",4.5,Python,Jose Portilla,16.5,YES,178.98
7468,Electrodynamics based on Maxwell equations (Bachelor level),5,Physics,BÃ¶rge GÃ¶bel,10,YES,59.98
7469,Rules To Become A Consistent Winner In The Stock Market,4.2,Stock Trading,Alonzo Flores,0.516666666666666,YES,29.98
7470,Stress Management: 9 Life Changing Strategies,5,Unknown,Joe Bruce,3,YES,29.98
7471,Learning Algorithms in JavaScript from Scratch,4.6,JavaScript,Eric Traub,3.5,YES,128.98
7472,Google Analytics 4 (GA4) Setup with Google Tag Manager,5,Google Analytics,Anil Batra,2,YES,128.98
7473,"Moodle Administration Tutorial: Beginner, Intermediate Guide",4.5,Moodle,Srikanth Shirodkar,4.5,YES,128.98
7474,Introduction to the Intentional Torts,4.8,Law,Beau Baez,1,YES,29.98
7475,Mobile Machine Learning Unleashed with Android,5,Android Development,Drew Payette,4,YES,29.98
7476,20 Emails tactics for writing more effective Emails,3.9,Email Etiquette,Hassan Hakam,1,YES,49.98
7477,Innovation Master Class,4.5,Innovation,Thomas M Koulopoulos,3.5,YES,108.98
7478,Master Your Mindset & Brain: Framestorm Your Way to Success,4.6,Personal Success,Anette Prehn,3.5,YES,108.98
7479,How You Can Make 6 Figures Calling For Sale By Owners,4.8,Real Estate Leads,Aaron Novello,1,YES,68.98
7480,Business Planning: A Strategic Roadmap to Business Success,3.1,Business Plan,MD Factory - Business Coach,0.533333333333333,YES,118.98
7481,Basics Of Shuttle Tatting - Introduction To Tatting,0,Crafting,Rashmi (Kanika),0.5,YES,29.98
7482,Directing the Actor: A USC course with Nina Foch,4.6,Acting,Nina Foch,4,YES,34.98
7483,Cracking the Compressor Code,0,Audio Compression,Eddie Grey,2.5,YES,40.98
7484,"Optimal Parenting The Complete ""Help me I'm a Parent"" Series",5,Parenting,Coach Hall,30.5,YES,128.98
7485,Online Pastry School - 1 Week Mastery Course,4.7,Pastry,Marco Ropke,8,YES,104.98
7486,Salesforce Certified Administrator (201) & 2 Practice Tests,4.2,Salesforce Administration,Bangarunaidu Raghumanda,8.5,YES,29.98
7487,Learn to Read the Tarot,0,Tarot Reading,Cheyenne Jorgenson,2.5,YES,29.98
7488,7 steps to effective Performance Management Conversations,4.4,Employee Performance Management,Skill Boosters,0.533333333333333,YES,59.98
7489,Become a Master of relationships,5,Relationship Building,Barbara Pust Velikanje,1,YES,34.98
7490,Facebook Ads 101,0,Facebook Ads,Samuele Maestri,1,YES,59.98
7491,Six Sigma for Healthcare (2021): White Belt Certification,5,Seven Basic Tools of Quality,Veasna Mann,0.716666666666666,YES,29.98
7492,The Complete 2021 Flutter Development Bootcamp with Dart,4.6,Google Flutter,Dr. Angela Yu,28.5,YES,128.98
7493,Internal Combustion Engine Basics (Mechanical Engineering),4.6,Mechanical Engineering,saVRee lite,2.5,YES,29.98
7494,The Basics Of Pro Songwriting,4.7,Songwriting,Tom Worth,6,YES,59.98
7495,Project Management Mastery Course,5,Unknown,Christopher McShane,1.5,YES,128.98
7496,Travel! The Ultimate Crash Course to Living on the Road,4.8,Digital Nomad,Bob Wells CheapRVLiving,5.5,YES,29.98
7497,SEO: Master Search Engine Optimization and SEO Link Building,3.6,SEO,A.L. Stern,2,YES,128.98
7498,The Sound Kitchen - Great sound made easy,4.7,Audio Production,Timoteo Alicino,13.5,YES,40.98
7499,A Really Fun Kids Yoga Class,5,Yoga for Kids,Yogi Dance,0.616666666666666,YES,29.98
7500,Photoshop Effects - How to Create Photo Effects,4.7,Photoshop,Jeremy Deighan,1,YES,108.98
7501,Drawing and Colouring: Birds and Flowers (Art as Meditation),5,Drawing,Arti Bhargava,5.5,YES,64.98
7502,Full Oracle Database High Availability Features,5,Oracle Database,Oak Academy,15.5,YES,128.98
7503,Adobe Audition CC Audio Production Course Basics to Expert,4.5,Adobe Audition,Mike Russell,2,YES,128.98
7504,Reverse Engineering & Malware Analysis of .NET & Java,4.7,Malware,Paul Chin,3,YES,49.98
7505,"Microsoft Access VBA, Design and Advanced Methods Workshop 6",5,Access VBA,Bruce Myron,3,YES,78.98
7506,GTA 5 Online Mastery Course,5,Gaming,Soham Gaur,1,YES,108.98
7507,How to design and publish your first ebook,4.7,eBook Creation,Anthony Coe,8,YES,88.98
7508,Learn Piano with Beethoven,4.8,Piano,Jarrod Bell,2,YES,40.98
7509,Learn A-Frame And Get Ready For WebVR,4.8,WebXR,Danilo Pasquariello,8,YES,128.98
7510,Understand Banks & Financial Markets ,4.4,Financial Markets,Michiel van den Broek,2,YES,59.98
7511,Jobseekers guide to acing that interview!,5,Interviewing Skills,Amy Botes,2.5,YES,104.98
7512,Create an Explosive Resume,4.5,Resume and CV Writing,Marc LeFevre,0.566666666666666,YES,88.98
7513,Beginner Photography Composition Course,4.6,Photography Composition,JP Teaches Photo .,2,YES,108.98
7514,Local Small Business Growth 2021,0,Digital Marketing,JOBANPREET SINGH,1,YES,29.98
7515,Learn how to paint Byzantine Icons (Part 4),0,Painting,Filip Gherghisan,0.733333333333333,YES,44.98
7516,Exam Prep: CFAÂ® Level 1 Bootcamp 2021 Curriculum (Part 2/2),4.5,CFA,365 Careers,29.5,YES,128.98
7517,Epi~nomics: Forecasting Skills for Small Businesses,5,Strategic Thinking,Navine Christian,1,YES,29.98
7518,Canva Android - Starters Kit Course,5,Canva,Onuoha UI,1.5,YES,29.98
7519,Recruitment Interviewing Essentials: Interviewing Made Easy,4.3,Recruiting,Richard Lock,3,YES,118.98
7520,SEO Masterclass A-Z + SEO For Wordpress Website & Marketing,4.6,SEO Audit,Pouya Eti â€¢ Digital Marketing Expert,2.5,YES,148.98
7521,Part 4/4 - Document and Record Control - Archival of Records,0,Information Management,RAJENDRA SALUNKE,1,YES,128.98
7522,How To Start Your Own Cleaning Business,4.8,Cleaning Business,Natalia Nicholson,8,YES,128.98
7523,Get Sexy! Learn Luscious Lap Dance,4.5,Unknown,kimberly smith,0.633333333333333,YES,68.98
7524,"REST API Design, Development & Management",4.5,REST API,Rajeev Sakhuja,7.5,YES,88.98
7525,Art Photography: How to Photograph Your Art & IIlustrations,4.8,Photography,Sean Dalton Dalton,1.5,YES,108.98
7526,How I get on TV shows and have become a Celebrity!,4.5,Marketing Strategy,Jason Hanson,1.5,YES,108.98
7527,The anatomy of a polynomial,5,Polynomials,Dr Michael Sun,5,YES,128.98
7528,Cyberlink PhotoDirector 12 / 365,3.5,PhotoDirector 8,Tracey Ayre,3.5,YES,29.98
7529,NGINX Fundamentals: High Performance Servers from Scratch,4.7,NGINX,Ray Viljoen,4,YES,128.98
7530,How to start high income drop servicing business,5,Drop Servicing,Benani Adam,2.5,YES,118.98
7531,How to Tap Within To Grow an Enterprise - SCALING CHUTZPAH,5,Business Strategy,TeleTime Productions,4.5,YES,59.98
7532,Beginner's Guide to Smart Inheritance Decisions,5,Financial Planning,Heather Holden,0.65,YES,40.98
7533,Architectural Design & Animation in Blender,4.5,Blender,Thomas McDonald,7.5,YES,128.98
7534,Advanced Pet First Aid + Bonus Downloadable Treats Book,0,Pet Care,Nicole Agius,0.516666666666666,YES,68.98
7535,Pole Dancing Video Course with Noelle Wood,4.8,Pole Dancing,Dennis Rosenberg,4,YES,34.98
7536,MSPÂ® Project Management - Foundation,5,MSP Programme Management Certification,Stone River eLearning,0,YES,108.98
7537,The Secret Ingredient for Intuitive Eating Success!,0,Eating Disorder Therapy,Alana Van Der Sluys,0.516666666666666,YES,44.98
7538,7 PR Secrets All Nonprofits Should Know,3.8,Nonprofit Startup,Jarie Bolander,1,YES,59.98
7539,Career Path for Front-end Developers: Beginner,5,Front End Web Development,Ifeoluwa Adediran,6,YES,40.98
7540,Know the Difference,4.8,Disability Compliance,Megan Moore,0.633333333333333,YES,29.98
7541,Introduction to Criminology: Crime across the Life Course,4.6,Criminology,"Margit Averdijk, Ph.D.",2,YES,104.98
7542,Growing Potatoes in your backyard garden,4.8,Gardening,Rick Stone,2,YES,29.98
7543,#7 Piano Hand Coordination: Play Piano Runs in 3 Beats 9/4,5,Piano,Rosa Suen,1,YES,128.98
7544,Essentials of Human Resource & Emotional Intelligence,5,Unknown,Hassan El Zein,1,YES,29.98
7545,Write haiku love poems and thrill someone you love,5,Creative Writing,Rachel McAlpine,1.5,YES,29.98
7546,Make Your Documentary Films More Visually Exciting,5,Documentary Filmmaking,Hein Ungerer,0.583333333333333,YES,29.98
